ID	Style	Category	Artist	Title	Image URL
580f02b5edc2c982682fcd26	Renaissance Art	Northern Renaissance	Maarten de Vos	Nativity	https://uploads5.wikiart.org/images/nathan-oliveira/the-great-bird-1955.jpg
57727d9eedc2cb3880e85e8d	Modern Art	Cubism	Roger de La Fresnaye	The Factory Chimney, Meulan Landscape	https://uploads2.wikiart.org/images/john-william-godward/the-love-letter-1913.jpg
57726f11edc2cb3880b94d96	Post Renaissance Art	Romanticism	Theodore Gericault	The Raft of the Medusa	https://uploads6.wikiart.org/images/robert-morris/untitled-1968.jpg
577287c8edc2cb38800824fb	Modern Art	Neo-Expressionism	Nathan Oliveira	Standing Figure	https://uploads1.wikiart.org/images/morris-graves/vessel-in-a-drift-of-diamond-light-in-the-sky-of-the-mind-1944.jpg
57728780edc2cb3880075d90	Modern Art	Abstract Expressionism	Noguchi Isamu 	Remembrance	https://uploads2.wikiart.org/images/charlotte-posenenske/untitled-after-nature-tree-trunks-1959.jpg
57727feaedc2cb3880ef669e	Modern Art	Lyrical Abstraction	Dan Christensen	Street Dancer	https://uploads6.wikiart.org/images/rupprecht-geiger/675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg
57727f1bedc2cb3880ecee83	Modern Art	Surrealism	"Jacques H&#233;rold"	"L&#39;abreuvoir"	https://uploads5.wikiart.org/images/mikhail-shibanov/the-celebration-of-the-wedding-agreement-1777.jpg
57728015edc2cb3880effee3	Modern Art	Lyrical Abstraction	"Nicolas de Sta&#235;l"	Marine	https://uploads0.wikiart.org/images/egon-schiele/self-portrait-with-black-vase-and-spread-fingers-1911.jpg
577288a1edc2cb38800b27e7	Modern Art	Abstract Art	Wladyslaw Strzeminski	Kompozycja morska. Wenus	https://uploads8.wikiart.org/images/auguste-rodin/danaid.jpg
57727fa0edc2cb3880eea59a	Modern Art	Abstract Art	Josef Sima	Drops of light	https://uploads3.wikiart.org/images/pierre-narcisse-guerin/aurora-and-cephalus.jpg
577281caedc2cb3880f59be8	Post Renaissance Art	Neoclassicism	Gheorghe Tattarescu	"Peisaj cu arbore fr&#226;nt"	https://uploads5.wikiart.org/images/matthias-grünewald/the-entombment-detail-from-the-isenheim-altarpiece-1.jpg
577288e2edc2cb38800be4e0	Modern Art	Post-Impressionism	Arthur Beecher Carles	Portrait of Katharine Rhoades	https://uploads4.wikiart.org/images/mark-rothko/untitled-4(1).jpg
577281aaedc2cb3880f51420	Modern Art	Surrealism	Conroy Maddox	The Strange Country	https://uploads3.wikiart.org/00103/images/maarten-de-vos/nativity-1577.jpg
57727991edc2cb3880dbca40	Modern Art	Post-Impressionism	Suzanne Valadon	After the bath	https://uploads5.wikiart.org/images/roger-de-la-fresnaye/the-factory-chimney-meulan-landscape-1912.jpg
577284f9edc2cb3880ffa7d2	Modern Art	Art Informel	Modest Cuixart	Linneus escriba	https://uploads1.wikiart.org/images/theodore-gericault/the-raft-of-the-medusa-1819(1).jpg
5772810cedc2cb3880f3263e	Post Renaissance Art	Rococo	Dmitry Levitzky	Portrait of Maria Dyakova	https://uploads6.wikiart.org/images/nathan-oliveira/standing-figure-1970.jpg
577286feedc2cb38800609da	Contemporary Art	Minimalism	Bob Law	No. 62 (Black/Blue/Violet/Blue)	https://uploads0.wikiart.org/images/isamu-noguchi/remembrance-1944.jpg
599b2570edc2c90e2cc471d9	Modern Art	Lyrical Abstraction	Jeremy Henderson	Theatre, Stage, Landscape	https://uploads4.wikiart.org/images/dan-christensen/street-dancer-1986.jpg
57727c88edc2cb3880e4be65	Renaissance Art	Northern Renaissance	Petrus Christus	Madonna with the Child	https://uploads1.wikiart.org/images/jacques-h-rold/l-abreuvoir-1934.jpg
57727f30edc2cb3880ed6400	Modern Art	Abstract Expressionism	Hans Hofmann	The Conjurer	https://uploads2.wikiart.org/images/nicolas-de-sta-l/marine.jpg
577283caedc2cb3880fbd845	Modern Art	Cubism	Mily Possoz	"Int&#233;rieur d&#39;Atelier"	https://uploads2.wikiart.org/images/wladyslaw-strzeminski/kompozycja-morska-wenus-1933.jpg
577280dcedc2cb3880f28920	Modern Art	Pop Art	Claes Oldenburg	Floor Cake	https://uploads7.wikiart.org/images/josef-ma/drops-of-light-1960.jpg
57727d39edc2cb3880e71bf4	Renaissance Art	Northern Renaissance	Konrad Witz	St. Christopher	https://uploads3.wikiart.org/images/gheorghe-tattarescu/peisaj-cu-arbore-fr-nt.jpg
577285c9edc2cb3880023e6f	Modern Art	Abstract Expressionism	William Congdon	The Black City I (New York)	https://uploads8.wikiart.org/images/arthur-beecher-carles/portrait-of-katharine-rhoades-1912.jpg
57727282edc2cb3880c5625d	Modern Art	Cubism	Henri Matisse	Bathers by a River	https://uploads8.wikiart.org/images/conroy-maddox/the-strange-country-1940.jpg
577286c8edc2cb3880056556	Modern Art	Magic Realism	Cagnaccio di San Pietro	Donna allo Specchio	https://uploads5.wikiart.org/images/suzanne-valadon/after-the-bath-1908.jpg
577287deedc2cb3880089dc4	Modern Art	Neo-Expressionism	Tony Scherman	The Search	https://uploads7.wikiart.org/images/modest-cuixart/linneus-escriba-1948-1.jpg
57727ca5edc2cb3880e541d2	Post Renaissance Art	Baroque	Esaias van de Velde	A landscape with travellers crossing a bridge before a small dwelling	https://uploads7.wikiart.org/images/dmitry-levitzky/portrait-of-maria-dyakova-1778.jpg
577287c9edc2cb388008266d	Modern Art	Neo-Expressionism	David Park	Kids on Bikes	https://uploads2.wikiart.org/images/bob-law/no-62-black-blue-violet-blue-1967.jpg
57727de8edc2cb3880e92048	Post Renaissance Art	Romanticism	David Wilkie	The Bag-Piper	https://uploads5.wikiart.org/00146/images/jeremy-henderson/jeremy-henderson-120-002-theatre-stage-landscape-1986-oil-on-canvas-122x123cm-sold-ni-civil-service.jpg
57728922edc2cb38800ca3b1	Modern Art	Abstract Art	Theodore Roszak	Bi-Polar in Red	https://uploads4.wikiart.org/images/petrus-christus/madonna-with-the-child-1460.jpg
577285f8edc2cb388002d5e8	Modern Art	Pop Art	Oyvind Fahlstrom	Elements for Meatball Curtain	https://uploads0.wikiart.org/images/hans-hofmann/the-conjurer-1959.jpg
5772845bedc2cb3880fdb9af	Modern Art	Lyrical Abstraction	Rene Duvillier	Sea	https://uploads6.wikiart.org/images/mily-possoz/int-rieur-d-atelier-1920.jpg
57728952edc2cb38800d472a	Modern Art	Expressionism	Jacob Epstein	Mother and Child	https://uploads1.wikiart.org/images/claes-oldenburg/floor-cake-1962.jpg
57728731edc2cb388006ac4e	Modern Art	Color Field Painting	Peter Joseph	Untitled	https://uploads5.wikiart.org/images/konrad-witz/st-christopher.jpg
5772842bedc2cb3880fd1a57	Modern Art	Abstract Art	Willi Baumeister	Colored Ideogram	https://uploads7.wikiart.org/images/william-congdon/the-black-city-i-new-york-1949.jpg
57728172edc2cb3880f46a8d	Modern Art	Lyrical Abstraction	Jean Messagier	La grande fracture des matins	https://uploads7.wikiart.org/images/henri-matisse/bathers-by-a-river-1916.jpg
57728984edc2cb38800de824	Post Renaissance Art	Rococo	Joseph-Marie Vien	"La Vertueuse Ath&#233;nienne"	https://uploads0.wikiart.org/images/cagnaccio-di-san-pietro/donna-allo-specchio-1927.jpg
57728595edc2cb388001957c	Modern Art	Surrealism	Leon Arthur Tutundjian	Nature morte aux pommes	https://uploads8.wikiart.org/images/tony-scherman/the-search-1989.jpg
57727c92edc2cb3880e4cd88	Modern Art	Impressionism	Ioannis Altamouras	Boat at the beach	https://uploads1.wikiart.org/images/esaias-van-de-velde/a-landscape-with-travellers-crossing-a-bridge-before-a-small-dwelling-1622.jpg
57727028edc2cb3880bd075a	Renaissance Art	Early Renaissance	Pietro Perugino	The Miracles of San Bernardino. The Healing of the blind and deaf Riccardo Micuzio	https://uploads8.wikiart.org/images/david-park/kids-on-bikes-1950.jpg
57727f6aedc2cb3880edfdc4	Contemporary Art	Minimalism	Sol LeWitt	Serial Project (Set B)	https://uploads1.wikiart.org/images/david-wilkie/the-bag-piper-1813.jpg
57727f8eedc2cb3880ee3142	Modern Art	Color Field Painting	Theodoros Stamos	Infinity Field, Lefkada Series I	https://uploads6.wikiart.org/images/theodore-roszak/bi-polar-in-red-1940.jpg
57728789edc2cb3880076c8f	Post Renaissance Art	Rococo	Anne Vallayer-Coster	Attributes of Painting, Sculpture, and Architecture	https://uploads3.wikiart.org/images/oyvind-fahlstrom/elements-for-meatball-curtain-1970.jpg
57727c78edc2cb3880e4a824	Modern Art	Expressionism	George Bouzianis	Portrait of a man	https://uploads5.wikiart.org/images/rene-duvillier/sea-1960(1).jpg
57728448edc2cb3880fd4a91	Modern Art	Pop Art	Mario Schifano	Il Sogno Dada di Arturo Schwarz	https://uploads5.wikiart.org/images/jacob-epstein/mother-and-child-1913.jpg
577287dbedc2cb38800898b8	Modern Art	Neo-Expressionism	Martha Diamond	Untitled	https://uploads5.wikiart.org/images/peter-joseph/untitled-1967.jpg
577287ceedc2cb3880082e0b	Modern Art	Neo-Expressionism	Roland Petersen	Spring Picnic	https://uploads8.wikiart.org/images/willi-baumeister/colored-ideogram-1939.jpg
577288b0edc2cb38800b41cf	Post Renaissance Art	Romanticism	John Martin	Satan Presiding at the Infernal Council	https://uploads1.wikiart.org/images/jean-messagier/la-grande-fracture-des-matins-1992.jpg
57727fa5edc2cb3880eeada6	Contemporary Art	Minimalism	Robert Ryman	Untitled	https://uploads7.wikiart.org/images/joseph-marie-vien/la-vertueuse-ath-nienne-1762.jpg
577285e5edc2cb38800265e7	Post Renaissance Art	Rococo	Hubert Robert	Imaginary View of Rome with Equestrian Statue of Marcus Aurelius, the Column of Trajan and a Temple	https://uploads3.wikiart.org/images/leon-arthur-tutundjian/nature-morte-aux-pommes-1925.jpg
577286ddedc2cb38800581c2	Modern Art	Magic Realism,Surrealism	Pierre Roy	Le grand bateau	https://uploads2.wikiart.org/images/ioannis-altamouras/boat-at-the-beach-1874.jpg
57727f90edc2cb3880ee35a8	Modern Art	Impressionism	Ion Andreescu	Portrait of a Girl	https://uploads4.wikiart.org/images/pietro-perugino/the-miracles-of-san-bernardino-the-healing-of-the-blind-and-deaf-riccardo-micuzio.jpg
5772878aedc2cb3880076e57	Modern Art	Lyrical Abstraction	Warren Rohrer	Edge 3	https://uploads6.wikiart.org/images/sol-lewitt/serial-project-set-b-1966.jpg
5772857bedc2cb3880011b20	Modern Art	Post-Impressionism	Augustus John	David and Caspar	https://uploads5.wikiart.org/images/theodoros-stamos/infinity-field-lefkada-series-i-1980.jpg
57726e8dedc2cb3880b76528	Modern Art	Expressionism	Amedeo Modigliani	Madame Pompadour	https://uploads8.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-napoléon-bonaparte-the-first-council-1804.jpg
57728079edc2cb3880f1463b	Modern Art	Lyrical Abstraction	Friedel Dzubas	Color Test	https://uploads0.wikiart.org/images/anne-vallayer-coster/attributes-of-painting-sculpture-and-architecture-1769.jpg
577285b4edc2cb388001c751	Modern Art	Pop Art	Patrick Procktor	Back of the Zoo	https://uploads4.wikiart.org/images/george-bousianis/kefali-andra-1915.jpg
577275e4edc2cb3880cf87c7	Post Renaissance Art	Baroque	Guido Reni	The Penitent Magdalene	https://uploads3.wikiart.org/images/mario-schifano/il-sogno-dada-di-arturo-schwarz-1965.jpg
577283ceedc2cb3880fbdef4	Modern Art	Abstract Expressionism	Jay DeFeo	The Jewel	https://uploads7.wikiart.org/images/martha-diamond/untitled-1980.jpg
577282beedc2cb3880f8af96	Post Renaissance Art	Baroque	Osias Beert	Still Life of fruit in a Wan-li Bowl	https://uploads4.wikiart.org/images/roland-petersen/spring-picnic-1963.jpg
57726f0dedc2cb3880b94645	Post Renaissance Art	Rococo	Jean-Honore Fragonard	The Musical Contest	https://uploads8.wikiart.org/images/john-martin/satan-presiding-at-the-infernal-council-1824.jpg
577286a1edc2cb388004d75d	Contemporary Art	Minimalism	Sheila Hicks	Menhir II	https://uploads5.wikiart.org/images/robert-ryman/untitled-1965.jpg
57728734edc2cb388006b0b4	Contemporary Art	Minimalism	Mark Lancaster	Fourths	https://uploads8.wikiart.org/images/hubert-robert/imaginary-view-of-rome-with-equestrian-statue-of-marcus-aurelius-the-column-of-trajan-and-a-1786.jpg
57728281edc2cb3880f7fc06	Modern Art	Neo-Expressionism	Julio Pomar	Edgar Poe, Fernando Pessoa e o Corvo	https://uploads1.wikiart.org/images/pierre-roy/le-grand-bateau-1927.jpg
57727079edc2cb3880be3e83	Renaissance Art	Northern Renaissance	Albrecht Durer	The Knight, Death and the Devil	https://uploads2.wikiart.org/images/ion-andreescu/portrait-of-a-girl.jpg
57726f74edc2cb3880baa093	Renaissance Art	Northern Renaissance	Hieronymus Bosch	Haywain	https://uploads4.wikiart.org/images/warren-rohrer/edge-3-1985.jpg
57728735edc2cb388006b396	Contemporary Art,Modern Art	Abstract Expressionism,Minimalism	William Turnbull	Head 3	https://uploads5.wikiart.org/images/augustus-john/david-and-caspar-1912.jpg
577285a1edc2cb388001a967	Contemporary Art	Minimalism	Rodolfo Arico	Anomalia	https://uploads0.wikiart.org/images/amedeo-modigliani/madame-pompadour-1915.jpg
57728253edc2cb3880f76115	Modern Art	Expressionism	Jules Pascin	The Turkish Family	https://uploads0.wikiart.org/images/friedel-dzubas/color-test-1987.jpg
57727f6fedc2cb3880ee0208	Modern Art	Color Field Painting	Jack Bush	Apple Blossom Burst	https://uploads7.wikiart.org/images/patrick-procktor/back-of-the-zoo-1971.jpg
57727359edc2cb3880c88027	Post Renaissance Art	Baroque	Rembrandt	"Belshazzar&#39;s Feast"	https://uploads8.wikiart.org/images/guido-reni/the-penitent-magdalene-1635.jpg
57727cbaedc2cb3880e561f7	Renaissance Art	Northern Renaissance	Jan van Hemessen	The Surgeon	https://uploads3.wikiart.org/images/jay-defeo/the-jewel-1959.jpg
5772883fedc2cb388009e5c3	Post Renaissance Art	Rococo	Joseph Ducreux	Self-portrait, yawning	https://uploads5.wikiart.org/images/osias-beert/still-life-of-fruit-in-a-wan-li-bowl-1607.jpg
577282ecedc2cb3880f94b78	Modern Art	Pop Art	Lourdes Castro	Sombra Projectada de Christa Maar	https://uploads7.wikiart.org/images/jean-honore-fragonard/the-musical-contest-1755.jpg
57727284edc2cb3880c56503	Modern Art	Expressionism	Henri Matisse	Dance (II)	https://uploads6.wikiart.org/images/sheila-hicks/menhir-ii-1969.jpg
577281f5edc2cb3880f62535	Modern Art	Cubism	"F&#233;lix Del Marle"	The Port	https://uploads6.wikiart.org/images/mark-lancaster/fourths-1969.jpg
577282f4edc2cb3880f95712	Modern Art	Cubism	Henri Le Fauconnier	"Zealand Farmer&#39;s Wives"	https://uploads4.wikiart.org/images/julio-pomar/edgar-poe-fernando-pessoa-e-o-corvo-1985.jpg
577276e2edc2cb3880d31015	Post Renaissance Art	Realism	Vasily Vereshchagin	Mausoleum of Shah-i-Zinda in Samarkand	https://uploads2.wikiart.org/images/albrecht-durer/the-knight-death-and-the-devil-1513.jpg
577280f1edc2cb3880f2ff7e	Modern Art	Lyrical Abstraction	Pierre Tal-Coat	Dans les champs	https://uploads1.wikiart.org/images/hieronymus-bosch/haywain-1500-7.jpg
577286cdedc2cb3880056d83	Modern Art	Abstract Art	Victor Servranckx	Opus 4	https://uploads7.wikiart.org/images/william-turnbull/head-3-1955.jpg
5772873aedc2cb388006bb5b	Contemporary Art	Minimalism	Robert Huot	3 inch high 33 foot long Epoxy Paint Band	https://uploads6.wikiart.org/images/rodolfo-arico/anomalia-1969.jpg
57727698edc2cb3880d1f6b9	Renaissance Art	Early Renaissance	Filippo Lippi	St. John Taking Leave of his Parents	https://uploads6.wikiart.org/images/jules-pascin/the-turkish-family-1907.jpg
57728266edc2cb3880f77bed	Post Renaissance Art	Rococo	Jean-Marc Nattier	Portrait of Madame Maria Zeffirina	https://uploads4.wikiart.org/images/jack-bush/apple-blossom-burst-1971.jpg
57727f7eedc2cb3880ee1688	Modern Art	Abstract Expressionism	Hedda Sterne	Alaska 1	https://uploads3.wikiart.org/images/rembrandt/belshazzar-s-feast-1635.jpg
577280f7edc2cb3880f306b9	Modern Art	Impressionism	Laszlo Mednyanszky	Fishing on the Tisza	https://uploads7.wikiart.org/images/jan-van-hemessen/the-surgeon.jpg
57727d4eedc2cb3880e73caa	Post Renaissance Art	Baroque	Pietro da Cortona	The Golden Age	https://uploads2.wikiart.org/images/joseph-ducreux/self-portrait-yawning-1783.jpg
5772866cedc2cb3880042f33	Renaissance Art	Northern Renaissance	Pieter Aertsen	The Egg Dance	https://uploads5.wikiart.org/images/lourdes-castro/sombra-projectada-de-christa-maar-1968.jpg
5772839bedc2cb3880fb3ef1	Modern Art	Abstract Expressionism	Kazuo Nakamura	Structures	https://uploads6.wikiart.org/images/henri-matisse/dance-ii-1910.jpg
577284f9edc2cb3880ffa712	Modern Art	Art Informel	Modest Cuixart	Espai fibrat	https://uploads8.wikiart.org/images/f-lix-del-marle/the-port-1914.jpg
57727bd3edc2cb3880e2c344	Modern Art	Abstract Expressionism	Philip Guston	Last Piece	https://uploads8.wikiart.org/images/henri-le-fauconnier/zealand-farmer-s-wives-1914.jpg
57728413edc2cb3880fca186	Modern Art	Pop Art	Erro	Baby Rockefeller	https://uploads6.wikiart.org/images/vasily-vereshchagin/mausoleum-of-shah-i-zinda-in-samarkand-1870.jpg
57727eecedc2cb3880ec57ec	Modern Art	Abstract Art	Wassily Kandinsky	Color Study: Squares with Concentric Circles	https://uploads1.wikiart.org/images/pierre-tal-coat/dans-les-champs.jpg
57728629edc2cb38800375af	Modern Art	Art Informel	Francois Arnal	"La lumi&#232;re toujours plus lointaine"	https://uploads8.wikiart.org/images/victor-servranckx/opus-4-1949.jpg
57728650edc2cb388003b1c7	Modern Art	Surrealism	Edward Wadsworth	Still Life	https://uploads1.wikiart.org/images/robert-huot/3-inch-high-33-foot-long-epoxy-paint-band-1968.jpg
57727cb9edc2cb3880e56015	Post Renaissance Art	Realism	Pavel Fedotov	"The Major&#39;s Marriage Proposal"	https://uploads6.wikiart.org/images/filippo-lippi/st-john-taking-leave-of-his-parents-1465.jpg
57728934edc2cb38800d13f3	Modern Art	Cubism	Ottone Rosai	Scomposizione di una strada	https://uploads0.wikiart.org/images/jean-marc-nattier/portrait-of-madame-maria-zeffirina-1751.jpg
57727d69edc2cb3880e7bcb0	Post Renaissance Art	Rococo	Fyodor Rokotov	Portrait of Count I.G.Orlov	https://uploads5.wikiart.org/images/hedda-sterne/alaska-1-1958.jpg
57728ab4edc2cb388011ca01	Post Renaissance Art	Romanticism	Thomas Jones	Mount Vesuvius from Torre dell’Annunziata near Naples	https://uploads5.wikiart.org/images/laszlo-mednyanszky/fishing-on-the-tisza-1880.jpg
57728789edc2cb3880076c2f	Modern Art	Art Informel	Giuseppe Pinot-Gallizio	Rotolo de pittura industriale	https://uploads2.wikiart.org/images/pietro-da-cortona/the-golden-age.jpg
577283d7edc2cb3880fbeddc	Modern Art	Abstract Expressionism	Marcel Barbeau	Natashkouan	https://uploads3.wikiart.org/images/pieter-aertsen/the-egg-dance-1552.jpg
577279f4edc2cb3880dd1523	Modern Art	Cubism	Vladimir Tatlin	Portrait of the artist	https://uploads0.wikiart.org/images/kazuo-nakamura/structures-1956.jpg
577280f8edc2cb3880f3097b	Modern Art	Impressionism	"Ant&#243;nio de Carvalho da Silva Porto"	No Areinho, Douro	https://uploads2.wikiart.org/images/modest-cuixart/espai-fibrat-1958.jpg
577287c9edc2cb38800825bb	Modern Art	Neo-Expressionism	David Park	Bathers	https://uploads8.wikiart.org/images/philip-guston/last-piece-1958.jpg
577284cfedc2cb3880ff12a5	Modern Art	Abstract Art,Cubism	Alberto Magnelli	"Femme &#224; la blouse jaune"	https://uploads5.wikiart.org/images/erro/baby-rockefeller-1963.jpg
577285e5edc2cb3880026525	Post Renaissance Art	Rococo	Hubert Robert	A Hermit Praying in the Ruins of a Roman Temple	https://uploads3.wikiart.org/images/wassily-kandinsky/color-study-squares-with-concentric-circles-1913(1).jpg
577280cbedc2cb3880f26e65	Modern Art	Magic Realism	Stefan Caltia	The Winged from Șona	https://uploads6.wikiart.org/images/francois-arnal/la-lumi-re-toujours-plus-lointaine-1959.jpg
577278d1edc2cb3880d93c6c	Renaissance Art	Northern Renaissance	Hans Baldung	An Allegory of Death and Beauty	https://uploads2.wikiart.org/images/edward-wadsworth/still-life-1926.jpg
57728045edc2cb3880f09fcf	Modern Art	Abstract Expressionism	Henri Matisse	"The King&#39;s Sadness"	https://uploads0.wikiart.org/images/pavel-fedotov/the-major-s-marriage-proposal-1851.jpg
59983af3edc2c9d2c47f7be2	Modern Art	Lyrical Abstraction	Jeremy Henderson	In the Garden of Infinite Choice	https://uploads6.wikiart.org/images/ottone-rosai/scomposizione-di-una-strada-1914.jpg
57727c2eedc2cb3880e39315	Renaissance Art	Northern Renaissance	Dirk Bouts	Portrait of a Man	https://uploads3.wikiart.org/images/fyodor-rokotov/portrait-of-count-i-g-orlov.jpg
5772721dedc2cb3880c412e6	Modern Art	Surrealism	Rene Magritte	Time transfixed	https://uploads5.wikiart.org/images/thomas-jones/mount-vesuvius-from-torre-dell-annunziata-near-naples-1783.jpg
57728239edc2cb3880f6e359	Modern Art	Expressionism	Boris Grigoriev	Portrait of Vsevolod Meyerhold	https://uploads1.wikiart.org/images/giuseppe-pinot-gallizio/rotolo-de-pittura-industriale-1959.jpg
5772812dedc2cb3880f3adad	Modern Art	Cubism	Louis Marcoussis	Portret van Albert Flechteim	https://uploads1.wikiart.org/images/marcel-barbeau/natashkouan-1956.jpg
577277e3edc2cb3880d61e15	Modern Art	Pop Art	Richard Hamilton	Interior	https://uploads8.wikiart.org/images/vladimir-tatlin/portrait-of-the-artist.jpg
57728014edc2cb3880effd83	Modern Art	Lyrical Abstraction	"Nicolas de Sta&#235;l"	"B&#226;teau"	https://uploads8.wikiart.org/images/ant-nio-de-carvalho-da-silva-porto/no-areinho-douro-1880.jpg
57727ca1edc2cb3880e53aba	Modern Art	Post-Impressionism	Maurice Denis	Landscape with Green Trees or Beech Trees in Kerduel	https://uploads2.wikiart.org/images/david-park/bathers-1954.jpg
57727fa8edc2cb3880eeb412	Modern Art	Abstract Art	John Marin	Autumn Coloring No. 4	https://uploads4.wikiart.org/images/alberto-magnelli/femme-la-blouse-jaune-1916.jpg
5772841aedc2cb3880fcac1f	Modern Art	Cubism	Guilherme de Santa-Rita	"Compenetra&#231;&#227;o est&#225;tica interior de uma cabe&#231;a = complementarismo cong&#233;nito absoluto (SENSIBILIDADE LITHOGRAPHICA)"	https://uploads0.wikiart.org/images/hubert-robert/a-hermit-praying-in-the-ruins-of-a-roman-temple-1760.jpg
5772898cedc2cb38800df410	Post Renaissance Art	Rococo	George Romney	Admiral Sir Charles Hardy (c.1716–1780)	https://uploads8.wikiart.org/images/stefan-caltia/the-winged-from-ona-2006.jpg
57726e7dedc2cb3880b748da	Renaissance Art	Early Renaissance	Sandro Botticelli	Venus and Mars	https://uploads5.wikiart.org/images/hans-baldung/an-allegory-of-death-and-beauty.jpg
58d12bb8edc2c94f904de105	Modern Art	Cubism	Anatol Petrytsky	Abstract Cubistic Composition	https://uploads7.wikiart.org/images/henri-matisse/the-king-s-sadness-1952.jpg
577286f0edc2cb3880059ecd	Modern Art	Pop Art	Dieter Asmus	Zebra II	https://uploads4.wikiart.org/00146/images/jeremy-henderson/jeremy-henderson-145-012-in-the-garden-of-infinite-choice-1989-oil-on-canvas-121x122cm-sold-queens.jpg
57727e13edc2cb3880e9b47f	Modern Art	Magic Realism	Eyvind Earle	Nocturne	https://uploads3.wikiart.org/images/dirk-bouts/portrait-of-a-man-1462.jpg
57728067edc2cb3880f128dd	Modern Art	Cubism	"Andr&#233; Lhote"	"L&#39;escale"	https://uploads7.wikiart.org/images/rene-magritte/time-transfixed-1938(1).jpg
57727e0dedc2cb3880e9acf1	Modern Art	Magic Realism	Eyvind Earle	Big Sur and Branch	https://uploads3.wikiart.org/images/boris-gregoriev/portrait-of-vsevolod-meyerhold-1916.jpg
577271bbedc2cb3880c2c6ad	Post Renaissance Art	Realism	Henri Fantin-Latour	Flowers Camelias and Tulips	https://uploads2.wikiart.org/images/louis-marcoussis/portret-van-albert-flechteim-1914.jpg
59918179edc2c96e74e32270	Modern Art	Magic Realism	Zaya	A Horse	https://uploads0.wikiart.org/images/richard-hamilton/interior-1964.jpg
57727ec8edc2cb3880ec221c	Post Renaissance Art	Neoclassicism	Yannoulis Chalepas	Thought	https://uploads2.wikiart.org/images/nicolas-de-sta-l/b-teau.jpg
57726f00edc2cb3880b9322d	Post Renaissance Art	Realism	Edouard Manet	Olympia	https://uploads3.wikiart.org/images/maurice-denis/green-trees-or-the-beeches-of-kerduel.jpg
57727e1eedc2cb3880e9c749	Modern Art	Magic Realism	Eyvind Earle	Crimson Sunset	https://uploads6.wikiart.org/images/john-marin/autumn-coloring-no-4-1952.jpg
57728704edc2cb38800611cb	Post Renaissance Art	Rococo	Rosalba Carriera	A Venetian Lady from the House of Barbarigo (Caterina Sagredo Barbarigo)	https://uploads3.wikiart.org/images/guilherme-de-santa-rita/compenetra-o-est-tica-interior-de-uma-cabe-a-complementarismo-cong-nito-absoluto-sensibilidade-1913.jpg
577288e6edc2cb38800beccc	Post Renaissance Art	Realism	Jules Dupre	Fontainebleau Oaks	https://uploads8.wikiart.org/images/george-romney/admiral-sir-charles-hardy-c-1716-1780-1780.jpg
5772809cedc2cb3880f1cda4	Modern Art	Color Field Painting	John Hoyland	28.5.66	https://uploads5.wikiart.org/images/sandro-botticelli/venus-and-mars(1).jpg
57727e35edc2cb3880ea4279	Post Renaissance Art	Neoclassicism	Jean Auguste Dominique Ingres	"Portrait of French journalist Louis-Fran&#231;ois Bertin"	https://uploads1.wikiart.org/00124/images/anatol-petrytsky/abstract-cubistic-composition-1923.jpg
57727e15edc2cb3880e9b6f5	Modern Art	Magic Realism	Eyvind Earle	Silent Meadow	https://uploads5.wikiart.org/images/dieter-asmus/zebra-ii-1971.jpg
57728742edc2cb388006c636	Modern Art	Pop Art	Antonio Areal	4 Series of 67	https://uploads5.wikiart.org/images/eyvind-earle/nocturne-1991.jpg
57727cb9edc2cb3880e560a7	Renaissance Art	Northern Renaissance	Jan van Hemessen	Allegorical Scene	https://uploads3.wikiart.org/images/andr-lhote/l-escale-1913.jpg
57726f79edc2cb3880baa8c5	Renaissance Art	Northern Renaissance	Hieronymus Bosch	Triptych: The Temptation of St. Anthony	https://uploads6.wikiart.org/images/eyvind-earle/big-sur-and-branch-1974.jpg
577280dcedc2cb3880f28a02	Modern Art	Pop Art	Claes Oldenburg	Lipstick (Ascending) on Caterpillar Tracks	https://uploads4.wikiart.org/images/henri-fantin-latour/flowers-camelias-and-tulips-1862.jpg
577284fbedc2cb3880ffaa24	Modern Art	Neo-Expressionism	Corneille	Feast in the Garden	https://uploads0.wikiart.org/00145/images/zaya/a-horse.jpg
577287e7edc2cb388008ac4f	Modern Art	Color Field Painting	Fernand Leduc	"Passage-&#233;rosion"	https://uploads1.wikiart.org/images/yannoulis-chalepas/thought-1933.jpg
577287b5edc2cb388008060c	Modern Art	Surrealism	Meret Oppenheim	Fur Gloves with Wooden Fingers	https://uploads5.wikiart.org/images/edouard-manet/olympia-1863.jpg
57727022edc2cb3880bcfcc8	Post Renaissance Art	Realism	Theodore Rousseau	"The&#160;plain of&#160;Barbizon"	https://uploads6.wikiart.org/images/eyvind-earle/crimson-sunset.jpg
577287afedc2cb388007fc6b	Contemporary Art	Minimalism	Antonio Calderara	Spazio Luce	https://uploads8.wikiart.org/images/rosalba-carriera/a-venetian-lady-from-the-house-of-barbarigo-caterina-sagredo-barbarigo-1735.jpg
